Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AZE,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BDI,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BEL,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BEN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BFA,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
BGD,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BGR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BHR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BHS,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
BIH,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
BLR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BLZ,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BOL,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BRA,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BRB,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BRN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
BTN,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
BWA,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CAF,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CAN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CHE,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
