Country,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
LVA,0.3584905660377359,0.3018867924528302,0.36927223719676544,0.32884097035040427,0.3504043126684636,0.36657681940700804,0.31805929919137466,0.33153638814016173,0.32614555256064687,0.3773584905660377,0.3557951482479784,0.33153638814016173,0.36927223719676544,0.36927223719676544,0.3153638814016172,0.34231805929919135,0.32345013477088946,0.34770889487870615,0.32614555256064687,0.36927223719676544,0.3584905660377359,0.32345013477088946,0.33153638814016173,0.33692722371967654,0.36927223719676544,0.34231805929919135,0.33692722371967654,0.3342318059299191,0.320754716981132,0.3719676549865229,0.32345013477088946,0.36388140161725063,0.32614555256064687,0.3962264150943396,0.353099730458221,0.3773584905660377,0.36927223719676544,0.38544474393531,0.36657681940700804,0.2991913746630728,0.2857142857142857,0.2857142857142857,0.3719676549865229,0.36657681940700804,0.34231805929919135,0.34231805929919135,0.32614555256064687,0.36388140161725063,0.3881401617250673,0.353099730458221,0.34770889487870615,0.32884097035040427,0.3557951482479784,0.33962264150943394,0.33153638814016173,0.3045822102425876,0.36388140161725063,0.3342318059299191,0.36927223719676544,0.34231805929919135,0.3800539083557951,0.33153638814016173,0.32345013477088946,0.3450134770889488,0.32345013477088946,0.32884097035040427,0.3584905660377359,0.33692722371967654,0.3126684636118598,0.32614555256064687,0.3584905660377359,0.36657681940700804,0.3584905660377359,0.3719676549865229,0.3962264150943396,0.3153638814016172,0.34231805929919135,0.32345013477088946,0.33692722371967654,0.32614555256064687,0.353099730458221,0.36118598382749323,0.3827493261455525,0.36388140161725063,0.3126684636118598,0.3450134770889488,0.3045822102425876,0.36388140161725063,0.40431266846361186,0.3935309973045822,0.3773584905660377,0.38544474393531,0.353099730458221,0.36118598382749323,0.37466307277628025,0.3342318059299191,0.36927223719676544,0.36118598382749323,0.3908355795148248,0.39892183288409705,0.37466307277628025,0.38544474393531,0.36927223719676544,0.3719676549865229,0.36657681940700804,0.38544474393531,0.3908355795148248,0.40431266846361186,0.37466307277628025,0.34770889487870615,0.3935309973045822,0.36388140161725063,0.3881401617250673,0.3935309973045822,0.40970350404312667,0.3881401617250673
LBN,0.6361185983827493,0.6253369272237196,0.601078167115903,0.6118598382749326,0.6172506738544474,0.6226415094339622,0.6037735849056604,0.6064690026954178,0.6415094339622641,0.61455525606469,0.601078167115903,0.6172506738544474,0.61455525606469,0.6253369272237196,0.6442048517520216,0.6495956873315364,0.6388140161725067,0.6334231805929919,0.6442048517520216,0.6253369272237196,0.6091644204851752,0.6415094339622641,0.6469002695417789,0.6415094339622641,0.6442048517520216,0.6415094339622641,0.6469002695417789,0.6469002695417789,0.6334231805929919,0.6522911051212937,0.6415094339622641,0.6415094339622641,0.6172506738544474,0.6415094339622641,0.6522911051212937,0.6469002695417789,0.6549865229110512,0.6334231805929919,0.6522911051212937,0.6442048517520216,0.6469002695417789,0.6415094339622641,0.6307277628032345,0.6388140161725067,0.628032345013477,0.6442048517520216,0.6630727762803235,0.6199460916442048,0.6172506738544474,0.6307277628032345,0.6549865229110512,0.6549865229110512,0.628032345013477,0.6522911051212937,0.6657681940700808,0.6307277628032345,0.6415094339622641,0.6495956873315364,0.6253369272237196,0.6657681940700808,0.6361185983827493,0.6684636118598383,0.6549865229110512,0.628032345013477,0.6415094339622641,0.6684636118598383,0.6172506738544474,0.6495956873315364,0.6549865229110512,0.6549865229110512,0.6361185983827493,0.6199460916442048,0.6415094339622641,0.6388140161725067,0.6307277628032345,0.6226415094339622,0.6307277628032345,0.6442048517520216,0.6522911051212937,0.628032345013477,0.6442048517520216,0.6172506738544474,0.6226415094339622,0.6307277628032345,0.6469002695417789,0.6442048517520216,0.6388140161725067,0.6361185983827493,0.6415094339622641,0.6442048517520216,0.6442048517520216,0.6118598382749326,0.6415094339622641,0.6657681940700808,0.6495956873315364,0.6576819407008087,0.6334231805929919,0.6738544474393531,0.6738544474393531,0.6549865229110512,0.6792452830188679,0.6657681940700808,0.6657681940700808,0.660377358490566,0.6576819407008087,0.6549865229110512,0.6657681940700808,0.6711590296495957,0.6711590296495957,0.706199460916442,0.6522911051212937,0.6765498652291105,0.6738544474393531,0.6765498652291105,0.6711590296495957,0.6819407008086253
LSO,0.490566037735849,0.4851752021563342,0.48787061994609165,0.48787061994609165,0.48787061994609165,0.48247978436657674,0.477088948787062,0.48247978436657674,0.4851752021563342,0.477088948787062,0.4851752021563342,0.4959568733153638,0.5013477088948787,0.5040431266846361,0.4959568733153638,0.49326145552560646,0.4797843665768194,0.490566037735849,0.49865229110512127,0.49865229110512127,0.4851752021563342,0.5013477088948787,0.5067385444743935,0.4851752021563342,0.49865229110512127,0.5013477088948787,0.5094339622641508,0.49865229110512127,0.5013477088948787,0.4959568733153638,0.5094339622641508,0.5148247978436657,0.5148247978436657,0.5148247978436657,0.48787061994609165,0.49865229110512127,0.5121293800539083,0.5121293800539083,0.5013477088948787,0.5175202156334231,0.5229110512129379,0.5121293800539083,0.490566037735849,0.5148247978436657,0.5148247978436657,0.5229110512129379,0.5148247978436657,0.5094339622641508,0.5175202156334231,0.5148247978436657,0.5040431266846361,0.5202156334231806,0.5067385444743935,0.5013477088948787,0.48787061994609165,0.5067385444743935,0.5148247978436657,0.5202156334231806,0.5094339622641508,0.5121293800539083,0.5202156334231806,0.5202156334231806,0.5067385444743935,0.5067385444743935,0.5121293800539083,0.5202156334231806,0.5067385444743935,0.5013477088948787,0.5229110512129379,0.5202156334231806,0.5121293800539083,0.5148247978436657,0.5121293800539083,0.5094339622641508,0.5040431266846361,0.5013477088948787,0.5229110512129379,0.5121293800539083,0.5229110512129379,0.5175202156334231,0.5013477088948787,0.5202156334231806,0.536388140161725,0.5256064690026954,0.536388140161725,0.5309973045822102,0.5309973045822102,0.5175202156334231,0.5148247978436657,0.5202156334231806,0.5256064690026954,0.5417789757412399,0.5336927223719676,0.5094339622641508,0.5229110512129379,0.5067385444743935,0.5148247978436657,0.5283018867924528,0.5390835579514824,0.5121293800539083,0.5229110512129379,0.5229110512129379,0.5336927223719676,0.5336927223719676,0.5390835579514824,0.5229110512129379,0.5336927223719676,0.536388140161725,0.5283018867924528,0.5417789757412399,0.5256064690026954,0.5309973045822102,0.536388140161725,0.5390835579514824,0.5471698113207547,0.5579514824797843
LBR,0.9029649595687331,0.8975741239892182,0.8921832884097035,0.8840970350404311,0.8921832884097035,0.8921832884097035,0.8867924528301886,0.889487870619946,0.8867924528301886,0.8948787061994607,0.8867924528301886,0.9002695417789757,0.889487870619946,0.889487870619946,0.9002695417789757,0.8921832884097035,0.889487870619946,0.8840970350404311,0.8787061994609164,0.8814016172506737,0.8787061994609164,0.8840970350404311,0.8867924528301886,0.876010781671159,0.876010781671159,0.8840970350404311,0.8679245283018866,0.8625336927223719,0.8625336927223719,0.8652291105121294,0.8787061994609164,0.876010781671159,0.8787061994609164,0.8814016172506737,0.876010781671159,0.8787061994609164,0.8867924528301886,0.889487870619946,0.8867924528301886,0.8867924528301886,0.8921832884097035,0.8840970350404311,0.8787061994609164,0.889487870619946,0.889487870619946,0.8840970350404311,0.8840970350404311,0.876010781671159,0.8840970350404311,0.8787061994609164,0.8814016172506737,0.8814016172506737,0.8840970350404311,0.876010781671159,0.876010781671159,0.8733153638814015,0.8814016172506737,0.8840970350404311,0.8787061994609164,0.8814016172506737,0.8787061994609164,0.8787061994609164,0.8840970350404311,0.876010781671159,0.8706199460916441,0.8814016172506737,0.876010781671159,0.8814016172506737,0.8867924528301886,0.8840970350404311,0.8652291105121294,0.876010781671159,0.8867924528301886,0.876010781671159,0.8706199460916441,0.8652291105121294,0.8787061994609164,0.8733153638814015,0.8814016172506737,0.8814016172506737,0.8814016172506737,0.8733153638814015,0.8867924528301886,0.8814016172506737,0.876010781671159,0.8733153638814015,0.8975741239892182,0.8867924528301886,0.8840970350404311,0.8867924528301886,0.8814016172506737,0.8787061994609164,0.8814016172506737,0.8787061994609164,0.8867924528301886,0.8867924528301886,0.8867924528301886,0.9029649595687331,0.8840970350404311,0.8840970350404311,0.889487870619946,0.8948787061994607,0.8948787061994607,0.8948787061994607,0.8975741239892182,0.8948787061994607,0.8948787061994607,0.8840970350404311,0.8921832884097035,0.9029649595687331,0.8921832884097035,0.8840970350404311,0.8921832884097035,0.889487870619946,0.8948787061994607,0.9029649595687331
LBY,0.7789757412398922,0.7735849056603773,0.7654986522911051,0.77088948787062,0.77088948787062,0.7789757412398922,0.7654986522911051,0.77088948787062,0.7762803234501348,0.7654986522911051,0.7762803234501348,0.7789757412398922,0.7789757412398922,0.77088948787062,0.784366576819407,0.8005390835579514,0.784366576819407,0.7816711590296496,0.7897574123989218,0.7816711590296496,0.77088948787062,0.7897574123989218,0.784366576819407,0.7951482479784366,0.7870619946091644,0.7924528301886793,0.8032345013477089,0.7978436657681941,0.7789757412398922,0.7951482479784366,0.8032345013477089,0.7924528301886793,0.7897574123989218,0.7951482479784366,0.7951482479784366,0.7978436657681941,0.7978436657681941,0.784366576819407,0.7951482479784366,0.7816711590296496,0.7897574123989218,0.7924528301886793,0.7924528301886793,0.7816711590296496,0.7789757412398922,0.7924528301886793,0.8086253369272237,0.7735849056603773,0.77088948787062,0.7735849056603773,0.7897574123989218,0.7870619946091644,0.7789757412398922,0.7735849056603773,0.8032345013477089,0.7789757412398922,0.7816711590296496,0.7924528301886793,0.7762803234501348,0.7978436657681941,0.77088948787062,0.7870619946091644,0.7951482479784366,0.7789757412398922,0.7789757412398922,0.7897574123989218,0.7735849056603773,0.7870619946091644,0.7978436657681941,0.7816711590296496,0.7762803234501348,0.7870619946091644,0.7762803234501348,0.7789757412398922,0.7762803234501348,0.7762803234501348,0.784366576819407,0.784366576819407,0.7951482479784366,0.784366576819407,0.7870619946091644,0.7897574123989218,0.7789757412398922,0.784366576819407,0.7897574123989218,0.7870619946091644,0.7897574123989218,0.8005390835579514,0.7897574123989218,0.7978436657681941,0.7897574123989218,0.7789757412398922,0.7978436657681941,0.7978436657681941,0.8005390835579514,0.8005390835579514,0.8005390835579514,0.8113207547169812,0.8194070080862534,0.7978436657681941,0.8140161725067385,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8086253369272237,0.8086253369272237,0.8113207547169812,0.8140161725067385,0.8140161725067385,0.84366576819407,0.8059299191374664,0.8113207547169812,0.8140161725067385,0.8194070080862534,0.8113207547169812,0.8221024258760108
LIE,0.32345013477088946,0.33153638814016173,0.33692722371967654,0.3504043126684636,0.33153638814016173,0.3342318059299191,0.33153638814016173,0.32345013477088946,0.3153638814016172,0.3342318059299191,0.3584905660377359,0.33153638814016173,0.34231805929919135,0.3342318059299191,0.33153638814016173,0.3450134770889488,0.31805929919137466,0.3450134770889488,0.320754716981132,0.3584905660377359,0.36388140161725063,0.32345013477088946,0.34770889487870615,0.32884097035040427,0.3342318059299191,0.3557951482479784,0.34770889487870615,0.3584905660377359,0.33692722371967654,0.3557951482479784,0.320754716981132,0.33962264150943394,0.32345013477088946,0.36388140161725063,0.33962264150943394,0.3450134770889488,0.353099730458221,0.34231805929919135,0.33692722371967654,0.3126684636118598,0.320754716981132,0.33692722371967654,0.36927223719676544,0.3342318059299191,0.36118598382749323,0.353099730458221,0.3719676549865229,0.36657681940700804,0.36927223719676544,0.36388140161725063,0.3584905660377359,0.34231805929919135,0.3584905660377359,0.33153638814016173,0.3342318059299191,0.3153638814016172,0.353099730458221,0.353099730458221,0.36927223719676544,0.34770889487870615,0.37466307277628025,0.32614555256064687,0.32884097035040427,0.353099730458221,0.32614555256064687,0.3504043126684636,0.353099730458221,0.34231805929919135,0.33692722371967654,0.3342318059299191,0.34770889487870615,0.34231805929919135,0.33962264150943394,0.353099730458221,0.3557951482479784,0.34770889487870615,0.3557951482479784,0.3342318059299191,0.34231805929919135,0.32884097035040427,0.3450134770889488,0.36657681940700804,0.36927223719676544,0.33962264150943394,0.33962264150943394,0.3504043126684636,0.3450134770889488,0.36927223719676544,0.3773584905660377,0.3773584905660377,0.353099730458221,0.3773584905660377,0.36118598382749323,0.3908355795148248,0.36118598382749323,0.34231805929919135,0.37466307277628025,0.36927223719676544,0.36657681940700804,0.38544474393531,0.36657681940700804,0.38544474393531,0.3800539083557951,0.36388140161725063,0.3584905660377359,0.3800539083557951,0.3827493261455525,0.37466307277628025,0.37466307277628025,0.3450134770889488,0.3962264150943396,0.3773584905660377,0.36657681940700804,0.4016172506738544,0.4016172506738544,0.3881401617250673
LTU,0.37466307277628025,0.320754716981132,0.3881401617250673,0.3450134770889488,0.36657681940700804,0.3827493261455525,0.33692722371967654,0.3504043126684636,0.34231805929919135,0.3935309973045822,0.37466307277628025,0.3450134770889488,0.38544474393531,0.38544474393531,0.34231805929919135,0.36388140161725063,0.34231805929919135,0.36927223719676544,0.3450134770889488,0.3827493261455525,0.3773584905660377,0.33692722371967654,0.353099730458221,0.34770889487870615,0.38544474393531,0.36657681940700804,0.353099730458221,0.3504043126684636,0.33153638814016173,0.38544474393531,0.34231805929919135,0.3800539083557951,0.3342318059299191,0.4123989218328841,0.36927223719676544,0.3908355795148248,0.38544474393531,0.39892183288409705,0.38544474393531,0.3126684636118598,0.307277628032345,0.307277628032345,0.38544474393531,0.3827493261455525,0.3584905660377359,0.36118598382749323,0.34231805929919135,0.3827493261455525,0.40431266846361186,0.3719676549865229,0.36927223719676544,0.3450134770889488,0.3719676549865229,0.353099730458221,0.353099730458221,0.320754716981132,0.3827493261455525,0.3557951482479784,0.38544474393531,0.36388140161725063,0.3908355795148248,0.34770889487870615,0.34231805929919135,0.3584905660377359,0.33692722371967654,0.3557951482479784,0.3800539083557951,0.3557951482479784,0.32614555256064687,0.34231805929919135,0.3773584905660377,0.3800539083557951,0.37466307277628025,0.3827493261455525,0.4123989218328841,0.3342318059299191,0.3584905660377359,0.33962264150943394,0.3504043126684636,0.3342318059299191,0.36927223719676544,0.3773584905660377,0.39892183288409705,0.3773584905660377,0.32884097035040427,0.3584905660377359,0.320754716981132,0.3773584905660377,0.41778975741239893,0.40970350404312667,0.3881401617250673,0.39892183288409705,0.36927223719676544,0.3800539083557951,0.38544474393531,0.34770889487870615,0.3800539083557951,0.3773584905660377,0.40431266846361186,0.4150943396226415,0.3881401617250673,0.40431266846361186,0.3827493261455525,0.3827493261455525,0.3800539083557951,0.3962264150943396,0.40700808625336926,0.41778975741239893,0.3881401617250673,0.36657681940700804,0.40431266846361186,0.3800539083557951,0.39892183288409705,0.40970350404312667,0.4231805929919137,0.40431266846361186
LUX,0.4123989218328841,0.40700808625336926,0.42587601078167114,0.4285714285714285,0.41778975741239893,0.4285714285714285,0.4231805929919137,0.4123989218328841,0.40970350404312667,0.43665768194070076,0.4582210242587601,0.4339622641509434,0.4474393530997305,0.44204851752021557,0.43126684636118595,0.4393530997304582,0.4123989218328841,0.44204851752021557,0.4150943396226415,0.444743935309973,0.46091644204851756,0.4150943396226415,0.4339622641509434,0.4231805929919137,0.4339622641509434,0.444743935309973,0.4285714285714285,0.44204851752021557,0.42048517520215634,0.4474393530997305,0.42048517520215634,0.4339622641509434,0.42587601078167114,0.4582210242587601,0.44204851752021557,0.43665768194070076,0.444743935309973,0.44204851752021557,0.4393530997304582,0.40700808625336926,0.41778975741239893,0.4150943396226415,0.45013477088948783,0.4339622641509434,0.45552560646900264,0.43665768194070076,0.4582210242587601,0.45552560646900264,0.4636118598382749,0.444743935309973,0.43665768194070076,0.42587601078167114,0.4393530997304582,0.41778975741239893,0.4150943396226415,0.4016172506738544,0.4393530997304582,0.43126684636118595,0.45552560646900264,0.43665768194070076,0.45013477088948783,0.4016172506738544,0.3962264150943396,0.43126684636118595,0.4123989218328841,0.43665768194070076,0.4393530997304582,0.4231805929919137,0.4231805929919137,0.4231805929919137,0.4339622641509434,0.42048517520215634,0.43126684636118595,0.444743935309973,0.44204851752021557,0.4474393530997305,0.4393530997304582,0.4150943396226415,0.42048517520215634,0.41778975741239893,0.4285714285714285,0.4474393530997305,0.45013477088948783,0.42587601078167114,0.40970350404312667,0.42048517520215634,0.4150943396226415,0.4528301886792453,0.4636118598382749,0.46630727762803237,0.43665768194070076,0.4582210242587601,0.44204851752021557,0.4743935309973046,0.4582210242587601,0.4150943396226415,0.45552560646900264,0.4528301886792453,0.4690026954177897,0.4743935309973046,0.46091644204851756,0.4716981132075472,0.46630727762803237,0.4528301886792453,0.46091644204851756,0.4716981132075472,0.4743935309973046,0.46091644204851756,0.4636118598382749,0.4285714285714285,0.4797843665768194,0.4582210242587601,0.444743935309973,0.49326145552560646,0.477088948787062,0.46630727762803237
MDG,0.8221024258760108,0.8355795148247979,0.8247978436657682,0.8247978436657682,0.8274932614555256,0.8274932614555256,0.8247978436657682,0.8355795148247979,0.8274932614555256,0.8194070080862534,0.8221024258760108,0.8409703504043127,0.8274932614555256,0.8328840970350404,0.8328840970350404,0.816711590296496,0.8140161725067385,0.8221024258760108,0.8301886792452831,0.8221024258760108,0.8194070080862534,0.8113207547169812,0.8382749326145552,0.8301886792452831,0.8274932614555256,0.8517520215633423,0.8301886792452831,0.8355795148247979,0.8382749326145552,0.8247978436657682,0.816711590296496,0.816711590296496,0.816711590296496,0.8113207547169812,0.8194070080862534,0.8247978436657682,0.8247978436657682,0.8274932614555256,0.8247978436657682,0.8113207547169812,0.8194070080862534,0.816711590296496,0.8032345013477089,0.816711590296496,0.8140161725067385,0.8140161725067385,0.816711590296496,0.8194070080862534,0.816711590296496,0.8059299191374664,0.8032345013477089,0.8086253369272237,0.8059299191374664,0.8086253369272237,0.8032345013477089,0.8005390835579514,0.8059299191374664,0.8086253369272237,0.8032345013477089,0.8032345013477089,0.8247978436657682,0.8086253369272237,0.8005390835579514,0.7978436657681941,0.7951482479784366,0.8113207547169812,0.816711590296496,0.8005390835579514,0.8221024258760108,0.8140161725067385,0.7978436657681941,0.8032345013477089,0.8059299191374664,0.7978436657681941,0.7978436657681941,0.8059299191374664,0.8140161725067385,0.8113207547169812,0.8086253369272237,0.8086253369272237,0.8086253369272237,0.8086253369272237,0.816711590296496,0.8005390835579514,0.8059299191374664,0.8032345013477089,0.816711590296496,0.816711590296496,0.8059299191374664,0.8086253369272237,0.8140161725067385,0.816711590296496,0.8113207547169812,0.8194070080862534,0.816711590296496,0.8140161725067385,0.8194070080862534,0.8247978436657682,0.8140161725067385,0.8194070080862534,0.8221024258760108,0.8194070080862534,0.8221024258760108,0.816711590296496,0.8247978436657682,0.8247978436657682,0.8274932614555256,0.816711590296496,0.8274932614555256,0.8355795148247979,0.8301886792452831,0.8247978436657682,0.8247978436657682,0.8274932614555256,0.8301886792452831,0.8221024258760108
MWI,0.7789757412398922,0.7924528301886793,0.7951482479784366,0.7735849056603773,0.7924528301886793,0.7762803234501348,0.77088948787062,0.7870619946091644,0.7816711590296496,0.77088948787062,0.77088948787062,0.7897574123989218,0.7951482479784366,0.8113207547169812,0.8032345013477089,0.7978436657681941,0.7951482479784366,0.77088948787062,0.7762803234501348,0.8005390835579514,0.7924528301886793,0.8113207547169812,0.7978436657681941,0.7924528301886793,0.784366576819407,0.7951482479784366,0.784366576819407,0.7978436657681941,0.7924528301886793,0.7789757412398922,0.8032345013477089,0.784366576819407,0.7816711590296496,0.7870619946091644,0.7789757412398922,0.784366576819407,0.784366576819407,0.7924528301886793,0.7789757412398922,0.7897574123989218,0.8005390835579514,0.7978436657681941,0.7870619946091644,0.7924528301886793,0.7816711590296496,0.784366576819407,0.7897574123989218,0.7924528301886793,0.8032345013477089,0.7816711590296496,0.7897574123989218,0.7924528301886793,0.7897574123989218,0.7897574123989218,0.7870619946091644,0.7789757412398922,0.7951482479784366,0.7978436657681941,0.7978436657681941,0.7897574123989218,0.7924528301886793,0.7816711590296496,0.7735849056603773,0.7789757412398922,0.77088948787062,0.7924528301886793,0.7870619946091644,0.7816711590296496,0.7951482479784366,0.7951482479784366,0.7816711590296496,0.7870619946091644,0.7924528301886793,0.7735849056603773,0.7816711590296496,0.784366576819407,0.7978436657681941,0.7870619946091644,0.7897574123989218,0.7870619946091644,0.784366576819407,0.7870619946091644,0.8140161725067385,0.7924528301886793,0.7816711590296496,0.784366576819407,0.8086253369272237,0.7978436657681941,0.7870619946091644,0.8032345013477089,0.7951482479784366,0.8086253369272237,0.8005390835579514,0.8032345013477089,0.8113207547169812,0.8005390835579514,0.8032345013477089,0.8140161725067385,0.7978436657681941,0.7951482479784366,0.8059299191374664,0.8059299191374664,0.8113207547169812,0.8032345013477089,0.8221024258760108,0.8086253369272237,0.8086253369272237,0.8005390835579514,0.8059299191374664,0.8194070080862534,0.8032345013477089,0.7978436657681941,0.8032345013477089,0.8032345013477089,0.8140161725067385,0.8113207547169812
MYS,0.8840970350404311,0.8787061994609164,0.8733153638814015,0.8652291105121294,0.8787061994609164,0.8840970350404311,0.8679245283018866,0.8706199460916441,0.8706199460916441,0.8706199460916441,0.8867924528301886,0.8921832884097035,0.8867924528301886,0.8948787061994607,0.8948787061994607,0.8814016172506737,0.876010781671159,0.8706199460916441,0.8921832884097035,0.8867924528301886,0.8814016172506737,0.8840970350404311,0.8814016172506737,0.8814016172506737,0.8814016172506737,0.889487870619946,0.8867924528301886,0.8867924528301886,0.8787061994609164,0.889487870619946,0.8975741239892182,0.8814016172506737,0.8840970350404311,0.8787061994609164,0.889487870619946,0.889487870619946,0.889487870619946,0.8867924528301886,0.8840970350404311,0.889487870619946,0.9029649595687331,0.8814016172506737,0.8733153638814015,0.8787061994609164,0.8814016172506737,0.8867924528301886,0.8921832884097035,0.889487870619946,0.8840970350404311,0.8867924528301886,0.8840970350404311,0.8840970350404311,0.8867924528301886,0.8814016172506737,0.8787061994609164,0.876010781671159,0.8867924528301886,0.889487870619946,0.8840970350404311,0.8840970350404311,0.8787061994609164,0.876010781671159,0.876010781671159,0.876010781671159,0.8733153638814015,0.8814016172506737,0.8733153638814015,0.876010781671159,0.8814016172506737,0.8787061994609164,0.876010781671159,0.8867924528301886,0.8867924528301886,0.876010781671159,0.876010781671159,0.8706199460916441,0.8787061994609164,0.8814016172506737,0.8840970350404311,0.8840970350404311,0.8867924528301886,0.8867924528301886,0.8948787061994607,0.876010781671159,0.8814016172506737,0.8840970350404311,0.8948787061994607,0.889487870619946,0.8840970350404311,0.8948787061994607,0.8948787061994607,0.8921832884097035,0.889487870619946,0.8921832884097035,0.8921832884097035,0.889487870619946,0.9002695417789757,0.9110512129380053,0.8921832884097035,0.8948787061994607,0.9002695417789757,0.9056603773584906,0.9002695417789757,0.8975741239892182,0.9002695417789757,0.8948787061994607,0.8948787061994607,0.889487870619946,0.8975741239892182,0.9002695417789757,0.8948787061994607,0.9002695417789757,0.9029649595687331,0.9002695417789757,0.9056603773584906,0.9137466307277627
MDV,0.9380053908355794,0.9380053908355794,0.9380053908355794,0.9245283018867924,0.935309973045822,0.9380053908355794,0.9299191374663073,0.9272237196765498,0.9299191374663073,0.9299191374663073,0.9407008086253369,0.9407008086253369,0.9380053908355794,0.9407008086253369,0.9433962264150944,0.935309973045822,0.9272237196765498,0.9299191374663073,0.9407008086253369,0.9380053908355794,0.9380053908355794,0.9299191374663073,0.9272237196765498,0.9326145552560647,0.9299191374663073,0.9407008086253369,0.9326145552560647,0.9407008086253369,0.9326145552560647,0.935309973045822,0.9380053908355794,0.9272237196765498,0.9218328840970349,0.9272237196765498,0.9299191374663073,0.9326145552560647,0.9380053908355794,0.9326145552560647,0.9326145552560647,0.935309973045822,0.9460916442048517,0.9326145552560647,0.9245283018867924,0.9299191374663073,0.935309973045822,0.9299191374663073,0.9326145552560647,0.9380053908355794,0.9299191374663073,0.9272237196765498,0.9326145552560647,0.9380053908355794,0.9380053908355794,0.9299191374663073,0.9272237196765498,0.9245283018867924,0.935309973045822,0.9407008086253369,0.9407008086253369,0.9299191374663073,0.935309973045822,0.935309973045822,0.9380053908355794,0.935309973045822,0.935309973045822,0.9433962264150944,0.9326145552560647,0.9272237196765498,0.9380053908355794,0.9299191374663073,0.9137466307277627,0.935309973045822,0.9433962264150944,0.9299191374663073,0.9245283018867924,0.9380053908355794,0.9460916442048517,0.9433962264150944,0.9514824797843665,0.9514824797843665,0.9460916442048517,0.948787061994609,0.9568733153638813,0.9433962264150944,0.948787061994609,0.9514824797843665,0.9622641509433961,0.9595687331536388,0.9460916442048517,0.9568733153638813,0.9595687331536388,0.9514824797843665,0.9514824797843665,0.9514824797843665,0.9595687331536388,0.9514824797843665,0.9595687331536388,0.9676549865229109,0.954177897574124,0.954177897574124,0.9568733153638813,0.9622641509433961,0.9649595687331535,0.9595687331536388,0.9622641509433961,0.9568733153638813,0.9595687331536388,0.9514824797843665,0.9622641509433961,0.9649595687331535,0.9595687331536388,0.9649595687331535,0.9622641509433961,0.9649595687331535,0.9649595687331535,0.9784366576819405
MLI,0.9433962264150944,0.9514824797843665,0.954177897574124,0.9595687331536388,0.9460916442048517,0.9460916442048517,0.9407008086253369,0.954177897574124,0.9568733153638813,0.948787061994609,0.9326145552560647,0.9514824797843665,0.948787061994609,0.954177897574124,0.9326145552560647,0.9110512129380053,0.9191374663072777,0.9137466307277627,0.9595687331536388,0.9568733153638813,0.9568733153638813,0.9380053908355794,0.9380053908355794,0.954177897574124,0.948787061994609,0.9433962264150944,0.9272237196765498,0.9326145552560647,0.9299191374663073,0.9407008086253369,0.9595687331536388,0.9433962264150944,0.9433962264150944,0.9460916442048517,0.981132075471698,0.9649595687331535,0.9892183288409702,0.9892183288409702,0.9757412398921831,0.9649595687331535,0.9730458221024259,0.9703504043126684,0.954177897574124,0.9649595687331535,0.9595687331536388,0.9568733153638813,0.9703504043126684,0.954177897574124,0.9676549865229109,0.9433962264150944,0.9649595687331535,0.9460916442048517,0.9514824797843665,0.9433962264150944,0.9568733153638813,0.9514824797843665,0.9460916442048517,0.9622641509433961,0.9595687331536388,0.9514824797843665,0.9433962264150944,0.948787061994609,0.9568733153638813,0.9514824797843665,0.9433962264150944,0.9595687331536388,0.9433962264150944,0.954177897574124,0.9730458221024259,0.9649595687331535,0.9568733153638813,0.9595687331536388,0.9622641509433961,0.9407008086253369,0.9433962264150944,0.9407008086253369,0.9595687331536388,0.9649595687331535,0.9649595687331535,0.9730458221024259,0.9622641509433961,0.9568733153638813,0.9757412398921831,0.9676549865229109,0.9649595687331535,0.9568733153638813,0.9838274932614555,0.9622641509433961,0.9595687331536388,0.9784366576819405,0.9649595687331535,0.9568733153638813,0.9703504043126684,0.9514824797843665,0.9676549865229109,0.9757412398921831,0.9757412398921831,0.981132075471698,0.9622641509433961,0.9703504043126684,0.9784366576819405,0.981132075471698,0.981132075471698,0.9838274932614555,0.9865229110512129,0.9757412398921831,0.9784366576819405,0.9649595687331535,0.9838274932614555,0.9946091644204851,0.9838274932614555,0.9703504043126684,0.9784366576819405,0.9784366576819405,0.9784366576819405,0.9865229110512129
